Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2019.10.30 20:59:01;Buy;0.01;EURUSD;1.11278;2019.10.31 13:54:51;1.11458;;-0.2;1.8
2019.10.16 16:47:38;Buy;0.01;EURUSD;1.10504;2019.10.31 13:54:50;1.11458;;-1.16;9.54
2019.10.10 15:37:02;Buy;0.01;USDJPY;107.593;2019.10.17 17:46:21;108.536;;-0.07;8.69
2019.10.08 08:34:37;Buy;0.01;NZDUSD;0.6322;2019.10.14 03:14:23;0.63233;;0.01;0.13
2019.10.11 13:45:26;Buy;0.01;EURUSD;1.10381;2019.10.11 17:41:46;1.10388;;;0.07
2019.10.01 15:40:46;Buy;0.01;USDJPY;108.444;2019.10.11 16:44:44;108.423;;-0.12;-0.19
2019.10.03 17:00:17;Buy;0.01;EURUSD;1.09785;2019.10.10 10:31:13;1.10181;;-0.48;3.96
2019.10.02 14:35:23;Sell;0.01;USDJPY;107.516;2019.10.07 19:31:08;107.154;;-0.29;3.38
2019.10.03 17:00:25;Buy;0.01;NZDUSD;0.63022;2019.10.07 00:00:09;0.63013;;;-0.09
2019.09.24 20:22:41;Sell;0.01;USDJPY;107.018;2019.10.04 15:33:24;107.002;;-0.7;0.15
2019.09.11 07:04:04;Buy;0.01;AUDUSD;0.68713;2019.10.02 14:34:14;0.6683;;0.03;-18.83
2019.10.01 15:27:43;Sell;0.01;AUDUSD;0.6692;2019.10.02 14:34:12;0.66846;;-0.04;0.74
2019.09.30 17:57:35;Sell;0.01;AUDUSD;0.67423;2019.10.02 02:41:54;0.67122;;-0.08;3.01
2019.09.27 03:28:25;Sell;0.01;AUDUSD;0.6744;2019.10.02 02:41:54;0.67122;;-0.12;3.18
2019.10.01 11:18:06;Sell;0.01;GBPUSD;1.22661;2019.10.01 17:42:01;1.22464;;;1.97
2019.09.30 20:17:40;Sell;0.01;GBPUSD;1.22853;2019.10.01 17:42:01;1.22464;;0.01;3.89
2019.10.01 04:49:11;Sell;0.01;NZDUSD;0.62505;2019.10.01 17:39:51;0.62343;;;1.62
2019.10.01 03:54:26;Buy;0.01;USDJPY;108.195;2019.10.01 17:00:06;108.181;;;-0.13
2019.09.30 15:14:31;Buy;0.01;USDJPY;108.018;2019.10.01 17:00:06;108.181;;-0.01;1.51
2019.09.30 12:30:43;Sell;0.01;EURUSD;1.09222;2019.10.01 14:51:46;1.09023;;;1.99
2019.09.30 03:21:48;Sell;0.01;NZDUSD;0.62786;2019.09.30 14:55:59;0.62717;;;0.69
2019.09.26 15:30:13;Buy;0.01;USDJPY;107.72;2019.09.30 08:39:27;107.774;;-0.02;0.5
2019.09.25 09:09:33;Sell;0.01;AUDUSD;0.67764;2019.09.26 07:24:07;0.67642;;-0.11;1.22
