Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2019.10.29 06:39:04;Buy;0.02;USDCAD;1.30573;2019.10.30 16:00:13;1.31181;;;9.27
2019.10.22 18:13:04;Buy;0.01;AUDUSD;0.6863;2019.10.30 09:15:46;0.68719;;;0.89
2019.10.22 18:13:10;Sell;0.01;AUDUSD;0.68617;2019.10.22 21:59:29;0.68538;;;0.79
2019.10.02 06:21:27;Sell;0.01;USDCHF;0.99322;2019.10.17 15:07:09;0.98935;;;3.91
2019.09.24 19:14:19;Sell;0.04;USDCHF;0.98686;2019.10.17 15:07:09;0.98935;;;-10.07
2019.10.14 08:57:07;Sell;0.01;USDCHF;0.99617;2019.10.15 15:37:56;0.99819;;;-2.02
2019.10.15 11:38:09;Sell;0.03;USDCHF;0.99977;2019.10.15 15:37:53;0.99816;;;4.84
2019.10.14 08:59:42;Buy;0.01;USDCHF;0.99646;2019.10.14 18:21:00;0.99703;;;0.57
2019.10.04 19:16:02;Sell;0.03;USDCHF;0.99563;2019.10.09 13:20:55;0.99384;;;5.4
2019.08.29 05:44:21;Sell;0.01;USDCHF;0.98041;2019.10.02 06:21:06;0.99343;;;-13.11
2019.10.01 17:48:55;Sell;0.04;USDCHF;0.99714;2019.10.02 06:21:04;0.99343;;;14.94
2019.07.08 16:27:31;Buy;0.02;USDCHF;0.99383;2019.10.01 17:48:46;0.99715;;;6.66
2019.09.05 11:46:44;Sell;0.01;USDCHF;0.98263;2019.09.24 18:36:17;0.98754;;;-4.97
2019.06.19 14:48:29;Buy;0.02;USDCHF;0.99777;2019.09.23 17:47:36;0.99022;;;-15.25
2019.09.23 10:01:54;Sell;0.03;EURNZD;1.75825;2019.09.23 17:47:31;1.7492;;;17.07
2019.09.17 08:10:50;Sell;0.04;USDCHF;0.99213;2019.09.23 06:13:34;0.99119;;;3.79
2019.09.17 08:12:52;Sell;0.05;AUDUSD;0.68343;2019.09.18 21:38:40;0.68196;;;7.35
2019.09.16 08:12:25;Sell;0.04;EURUSD;1.10694;2019.09.16 13:05:10;1.10497;;;7.88
2019.09.13 16:46:04;Buy;0.01;USDCHF;0.98813;2019.09.13 20:54:11;0.99101;;;2.91
2019.09.10 16:01:18;Buy;0.01;USDCHF;0.99071;2019.09.11 11:03:33;0.99353;;;2.84
2019.09.09 14:13:37;Sell;0.01;USDCHF;0.9914;2019.09.10 16:01:03;0.99065;;;0.76
2019.09.03 18:24:15;Buy;0.01;USDCHF;0.98762;2019.09.09 14:13:31;0.99141;;;3.82
2019.09.05 11:46:33;Buy;0.01;USDCHF;0.98281;2019.09.05 13:18:00;0.98369;;;0.89
2019.09.03 18:24:03;Sell;0.01;USDCHF;0.98744;2019.09.04 12:38:38;0.98553;;;1.94
2019.08.23 04:02:25;Buy;0.01;USDCHF;0.98478;2019.09.03 18:21:15;0.98739;;;2.64
2019.08.16 20:44:05;Buy;0.02;USDCHF;0.97854;2019.08.27 19:37:59;0.98082;;;4.65
2019.08.09 05:33:30;Buy;0.01;USDCHF;0.97433;2019.08.16 18:05:08;0.9796;;;5.38
2019.08.07 10:30:16;Buy;0.01;USDCHF;0.97637;2019.08.16 18:04:58;0.97964;;;3.34
2019.08.13 15:48:25;Buy;0.01;USDCHF;0.96695;2019.08.14 19:27:48;0.97428;;;7.52
2019.08.12 18:57:14;Buy;0.01;USDCHF;0.96969;2019.08.14 19:27:47;0.97426;;;4.69
2019.07.18 22:36:34;Sell;0.02;USDCHF;0.98145;2019.08.05 10:38:24;0.97849;;;6.05
2019.08.02 03:33:53;Sell;0.02;USDCHF;0.98827;2019.08.02 14:43:58;0.9852;;;6.23
2019.07.31 19:26:34;Buy;0.02;USDCHF;0.99083;2019.07.31 21:40:28;0.994;;;6.38
2019.07.26 15:18:57;Buy;0.02;EURNZD;1.67749;2019.07.30 18:03:12;1.68581;;;11
2019.07.25 19:51:52;Buy;0.06;USDCHF;0.99131;2019.07.26 16:54:28;0.9938;;;15.03
2019.07.24 18:50:05;Sell;0.02;USDCHF;0.98535;2019.07.25 19:51:12;0.99123;;;-11.86
2019.07.25 19:04:13;Sell;0.01;EURUSD;1.11532;2019.07.25 19:50:54;1.11414;;;1.18
2019.07.25 14:57:26;Buy;0.05;EURUSD;1.11196;2019.07.25 19:50:41;1.11397;;;10.05
2019.07.25 13:30:30;Buy;0.05;EURUSD;1.11441;2019.07.25 15:30:33;1.11032;;;-20.45
2019.07.01 11:13:01;Sell;0.02;USDCHF;0.98351;2019.07.18 22:17:36;0.98192;;;3.24
2019.06.25 08:00:44;Sell;0.03;USDCHF;0.96985;2019.07.18 22:17:36;0.98192;;;-36.88
2019.07.17 19:30:42;Buy;0.02;USDCHF;0.9877;2019.07.17 21:00:51;0.9868;;;-1.82
2019.07.16 15:30:01;Sell;0.02;USDCHF;0.98781;2019.07.17 19:28:23;0.98771;;;0.2
2019.07.16 11:46:12;Buy;0.02;USDCHF;0.98463;2019.07.16 15:30:01;0.98781;;;6.44
