Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2019.10.28 00:00:26;Buy;0.02;EURUSD;1.10817;2019.10.31 00:02:02;1.11528;;-0.57;14.22
2019.10.30 00:01:10;Buy;0.03;AUDJPY;74.724;2019.10.30 21:24:11;74.979;;;7.03
2019.10.02 17:24:48;Sell;0.02;EURGBP;0.89077;2019.10.02 17:25:24;0.89108;;;-0.76
2019.10.02 17:24:46;Sell;0.02;EURGBP;0.89077;2019.10.02 17:24:47;0.89091;;;-0.34
2019.10.01 16:32:58;Sell;0.06;EURGBP;0.891123333333333;2019.10.02 17:24:46;0.888923333333333;;-0.13;16.22
2019.08.12 17:55:46;Buy;0.52;USDJPY;107.026326923077;2019.10.02 17:24:45;107.303615384615;;-8.94;134.94
2019.09.23 11:05:19;Buy;0.18;EURJPY;117.795277777778;2019.10.02 17:24:44;117.889055555556;;-0.59;15.64
2019.09.23 11:53:07;Sell;0.03;GOLD;1501.98333333333;2019.10.02 17:24:43;1486.14666666667;;-0.58;47.51
2019.09.03 11:23:39;Buy;0.19;EURGBP;0.892614736842105;2019.10.01 15:44:08;0.89087;;-19.7;-40.54
2019.09.05 15:33:25;Sell;0.21;EURJPY;119.36080952381;2019.09.23 10:38:12;118.003333333333;;-2.4;265.08
2019.08.12 17:57:11;Sell;0.08;GOLD;1524.87875;2019.09.20 20:21:13;1514.2975;;-2.61;84.65
2019.08.12 17:55:55;Buy;0.17;EURJPY;117.357764705882;2019.09.05 14:30:12;117.913411764706;;-2.69;88.61
2019.09.03 17:08:16;Buy;0.01;GBPJPY;127.509;2019.09.03 17:09:13;127.506;;;-0.03
2019.08.19 11:26:03;Sell;0.04;GBPJPY;128.66775;2019.09.03 17:04:34;128.6165;;-0.84;1.86
2019.08.12 17:56:10;Sell;0.08;EURGBP;0.91658;2019.09.03 10:52:52;0.90917625;;-4.08;71.39
2019.08.12 17:56:10;Buy;0.01;GBPJPY;127.259;2019.08.16 16:24:04;129.225;;;18.49
2019.07.29 03:05:45;Sell;0.01;EURGBP;0.89925;2019.07.29 06:34:13;0.8999;;;-0.8
2019.07.09 23:36:19;Sell;0.04;WTI;59.4675;2019.07.15 12:32:44;60.551;;0.08;-43.34
2019.07.11 13:54:33;Buy;0.01;EURGBP;0.89767;2019.07.11 17:03:25;0.89718;;;-0.61
2019.07.09 12:12:40;Buy;0.09;EURUSD;1.12508222222222;2019.07.11 17:03:25;1.12486444444444;;0.15;-1.96
2019.07.11 04:07:34;Buy;0.01;EURJPY;121.759;2019.07.11 10:34:08;121.825;;;0.61
2019.07.10 15:56:58;Sell;0.03;GBPUSD;1.25123;2019.07.10 18:00:10;1.24954;;;5.07
2019.07.10 15:40:34;Buy;0.03;USDJPY;108.704;2019.07.10 16:55:01;108.714;;;0.28
2019.07.09 10:34:49;Sell;0.02;EURGBP;0.899405;2019.07.10 12:05:59;0.8994;;0.01;0.01
2019.07.09 14:34:36;Buy;0.03;GBPJPY;135.538;2019.07.09 16:42:04;135.68;;;3.91
2019.07.09 13:16:37;Sell;0.01;WTI;58.12;2019.07.09 16:38:24;57.705;;;4.15
2019.07.03 08:00:08;Buy;0.01;EURGBP;0.89679;2019.07.04 16:40:32;0.89653;;-0.06;-0.33
2019.07.01 03:58:04;Buy;0.03;GBPUSD;1.26159666666667;2019.07.04 16:40:31;1.25757;;-0.27;-12.08
2019.06.28 18:49:26;Buy;0.01;EURUSD;1.13736;2019.07.04 16:40:31;1.12759;;-0.71;-9.77
2019.06.25 19:36:59;Sell;0.02;USDJPY;107.444;2019.07.04 16:40:30;107.831;;-1.85;-7.18
2019.07.02 10:18:56;Sell;0.02;EURGBP;0.894335;2019.07.02 15:34:53;0.89414;;;0.49
2019.07.01 12:03:35;Sell;0.01;EURGBP;0.89654;2019.07.01 18:11:01;0.89466;;;2.38
2019.06.28 14:51:44;Buy;0.01;EURGBP;0.89639;2019.07.01 11:34:39;0.8964;;-0.19;0.01
2019.06.28 15:55:22;Sell;0.04;GBPUSD;1.27091;2019.06.28 20:17:58;1.27019;;;2.88
2019.06.27 16:51:00;Buy;0.01;GBPUSD;1.26834;2019.06.28 11:33:55;1.26865;;-0.09;0.31
2019.06.26 13:06:52;Buy;0.01;EURGBP;0.8952;2019.06.27 17:49:41;0.89639;;-0.06;1.51
2019.06.25 18:32:42;Buy;0.01;GBPUSD;1.27161;2019.06.27 12:46:52;1.27161;;-0.18;0
2019.06.25 17:50:41;Buy;0.03;EURUSD;1.13723333333333;2019.06.27 00:00:15;1.13734;;-0.06;0.32
2019.06.20 16:00:01;Buy;0.01;GOLD;1383.38;2019.06.20 16:29:11;1381.8;;;-1.58
2019.06.20 14:01:12;Buy;0.01;EURGBP;0.89085;2019.06.20 16:29:10;0.89077;;;-0.1
2019.06.20 04:29:46;Sell;0.01;USDJPY;107.55;2019.06.20 16:29:09;107.702;;;-1.41
2019.06.19 22:22:35;Buy;0.64;USDCHF;0.98764265625;2019.06.20 16:29:09;0.98379;;0.18;-250.63
2019.06.19 22:22:32;Sell;0.16;EURUSD;1.128964375;2019.06.20 16:29:08;1.12975;;0.06;-12.57
2019.06.18 16:44:21;Sell;0.05;WTI;54.459;2019.06.20 16:29:07;53.976;;-0.02;24.15
2019.06.18 16:47:44;Sell;0.02;EURJPY;121.573;2019.06.20 16:29:06;121.674;;-0.08;-1.88
2019.06.18 16:44:21;Sell;0.32;GBPUSD;1.2662571875;2019.06.20 16:29:05;1.2682;;0.41;-62.17
2019.06.20 08:00:04;Buy;0.01;GOLD;1378.74;2019.06.20 16:00:00;1383.43;;;4.69
2019.06.18 22:06:02;Buy;0.08;EURGBP;0.8891275;2019.06.20 14:01:08;0.89066;;-0.64;15.56
2019.06.20 04:03:33;Buy;0.01;GOLD;1386.66;2019.06.20 08:00:02;1378.44;;;-8.22
2019.06.18 16:45:03;Sell;0.18;USDJPY;107.654777777778;2019.06.20 04:29:45;108.030777777778;;-0.02;-62.93
2019.06.19 17:43:36;Buy;0.01;GOLD;1344.8;2019.06.20 04:03:31;1384.2;;-0.12;39.4
2019.06.18 16:44:30;Buy;0.57;USDCHF;0.994361052631579;2019.06.19 22:22:30;0.99418;;0.18;-10.38
2019.06.18 16:44:23;Sell;0.04;EURUSD;1.1223975;2019.06.19 22:22:30;1.12216;;0.12;0.95
2019.06.18 17:05:48;Buy;0.01;GOLD;1342.91;2019.06.19 17:43:35;1344.55;;-0.12;1.64
2019.06.18 21:58:19;Buy;0.02;EURGBP;0.89143;2019.06.18 22:04:18;0.89112;;;-0.78
2019.06.18 18:12:40;Buy;0.02;EURGBP;0.8918;2019.06.18 21:55:45;0.89127;;;-1.33
2019.06.18 18:01:36;Buy;0.02;EURGBP;0.8919;2019.06.18 18:08:24;0.89172;;;-0.45
2019.06.18 16:46:02;Buy;0.02;EURGBP;0.8944;2019.06.18 17:58:12;0.89179;;;-6.55
2019.06.18 16:44:50;Buy;0.03;GOLD;1342.55333333333;2019.06.18 17:05:47;1342.56;;;0.02
2019.06.18 10:29:32;Sell;0.01;GOLD;1344.73;2019.06.18 13:01:06;1346.38;;;-1.65
2019.06.18 09:25:47;Sell;0.01;EURGBP;0.89635;2019.06.18 13:01:05;0.89305;;;4.13
