Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2019.10.17 07:08:26;Buy;0.02;USDCAD_sf;1.315765;2019.10.30 19:09:04;1.31698;;;1.84
2019.10.21 11:45:16;Sell;0.01;GBPUSD_sf;1.30004;2019.10.21 13:57:16;1.29988;;;0.16
2019.10.21 09:43:58;Sell;0.01;GBPUSD_sf;1.29774;2019.10.21 11:35:13;1.30002;;;-2.28
2019.10.17 13:41:50;Buy;0.01;USDJPY_sf;108.615;2019.10.20 22:01:50;108.36;;;-2.35
2019.10.16 08:23:48;Buy;0.01;AUDUSD_sf;0.6734;2019.10.17 07:01:45;0.67753;;;4.13
2019.10.16 08:08:38;Buy;0.02;EURUSD_sf;1.104585;2019.10.17 07:01:44;1.1064;;;3.63
2019.10.15 13:33:31;Sell;0.01;GBPUSD_sf;1.26459;2019.10.16 08:02:54;1.27016;;;-5.57
2019.10.15 10:15:19;Buy;0.01;USDJPY_sf;108.29;2019.10.15 13:32:01;108.421;;;1.21
2019.10.15 10:16:54;Buy;0.01;AUDUSD_sf;0.67676;2019.10.15 13:32:00;0.67487;;;-1.89
2019.10.14 06:54:39;Buy;0.01;USDJPY_sf;108.217;2019.10.15 09:26:56;108.25;;;0.3
2019.10.15 07:14:57;Sell;0.01;GBPUSD_sf;1.26417;2019.10.15 09:12:00;1.26407;;;0.1
2019.10.15 05:34:23;Sell;0.01;GBPUSD_sf;1.26308;2019.10.15 06:28:08;1.26259;;;0.49
2019.10.11 16:46:13;Sell;0.01;GBPUSD_sf;1.26684;2019.10.14 06:54:19;1.25692;;;9.92
2019.10.10 13:10:52;Buy;0.03;USDJPY_sf;107.852666666667;2019.10.11 16:32:04;108.26;;;11.28
2019.10.10 10:24:51;Buy;0.02;USDCAD_sf;1.33036;2019.10.10 13:09:11;1.33179;;;2.15
2019.10.01 16:31:48;Buy;0.01;USDJPY_sf;107.695;2019.10.10 13:09:09;107.556;;;-1.29
2019.10.10 07:19:22;Sell;0.01;EURUSD_sf;1.10108;2019.10.10 09:42:00;1.10292;;;-1.84
2019.10.08 15:37:01;Buy;0.01;AUDUSD_sf;0.67269;2019.10.09 14:52:02;0.673;;;0.31
2019.10.08 13:36:49;Buy;0.01;GBPUSD_sf;1.22102;2019.10.08 14:18:33;1.21949;;;-1.53
2019.10.01 13:49:30;Buy;0.02;GBPUSD_sf;1.226825;2019.10.01 16:18:42;1.2301;;;6.55
2019.09.20 04:35:25;Buy;0.01;USDJPY_sf;107.839;2019.10.01 13:47:22;108.414;;;5.3
2019.10.01 07:58:28;Buy;0.01;AUDUSD_sf;0.67019;2019.10.01 13:47:21;0.66729;;;-2.9
2019.09.19 05:56:00;Buy;0.01;USDJPY_sf;107.942;2019.09.19 21:06:19;107.975;;;0.31
2019.09.18 18:37:46;Buy;0.01;EURUSD_sf;1.10337;2019.09.19 07:09:12;1.10348;;;0.11
2019.09.18 13:11:53;Buy;0.01;GBPUSD_sf;1.2463;2019.09.18 18:02:13;1.2465;;;0.2
2019.09.15 23:23:55;Buy;0.01;USDJPY_sf;107.796;2019.09.18 13:11:22;108.169;;;3.45
2019.09.18 07:29:44;Buy;0.01;USDCAD_sf;1.32616;2019.09.18 13:11:21;1.32477;;;-1.05
2019.09.17 06:42:40;Buy;0.01;EURUSD_sf;1.09977;2019.09.18 06:53:04;1.10601;;;6.24
2019.09.13 07:05:28;Buy;0.01;AUDUSD_sf;0.68745;2019.09.15 21:06:01;0.68646;;;-0.99
2019.09.12 15:15:39;Buy;0.01;USDJPY_sf;107.912;2019.09.13 07:06:52;107.949;;;0.34
2019.09.12 11:50:53;Buy;0.01;EURUSD_sf;1.09818;2019.09.12 14:57:56;1.10299;;;4.81
2019.09.12 06:25:03;Buy;0.01;EURUSD_sf;1.10122;2019.09.12 11:44:32;1.1014;;;0.18
2019.09.12 06:00:37;Sell;0.01;EURJPY_sf;118.947;2019.09.12 06:07:19;118.938;;;0.08
2019.09.06 09:59:26;Buy;0.02;USDJPY_sf;107.494;2019.09.12 05:49:05;107.998;;;9.33
2019.09.05 16:11:07;Sell;0.01;GBPUSD_sf;1.23253;2019.09.06 09:03:03;1.2324;;;0.13
2019.09.04 16:49:03;Buy;0.02;USDJPY_sf;106.6425;2019.09.05 15:01:44;106.998;;;6.64
2019.09.05 11:53:43;Sell;0.01;GBPUSD_sf;1.2335;2019.09.05 12:36:18;1.23301;;;0.49
2019.08.26 09:34:45;Buy;0.02;EURUSD_sf;1.10259;2019.09.04 16:45:57;1.10263;;;0.08
2019.08.23 18:42:00;Buy;0.02;USDJPY_sf;105.6645;2019.08.26 09:23:40;105.798;;;2.52
2019.08.22 09:49:12;Buy;0.02;EURUSD_sf;1.11129;2019.08.23 20:00:04;1.114;;;5.42
2019.08.21 19:00:17;Buy;0.01;GBPUSD_sf;1.21256;2019.08.22 09:36:20;1.21298;;;0.42
2019.08.22 06:39:48;Sell;0.01;XAUUSD_sf;1501.54;2019.08.22 07:55:39;1499.05;;;2.49
2019.08.21 10:30:45;Sell;0.02;EURUSD_sf;1.108935;2019.08.21 18:00:21;1.10907;;;-0.27
2019.08.20 14:36:23;Buy;0.01;USDJPY_sf;106.402;2019.08.21 10:26:16;106.446;;;0.41
2019.08.19 09:58:30;Buy;0.01;GBPUSD_sf;1.21197;2019.08.20 14:39:41;1.21224;;;0.27
2019.08.16 16:34:53;Buy;0.01;GBPUSD_sf;1.21524;2019.08.19 07:03:21;1.21551;;;0.27
2019.08.16 10:21:39;Buy;0.01;AUDUSD_sf;0.67807;2019.08.16 16:34:35;0.67829;;;0.22
2019.08.15 14:15:44;Buy;0.01;USDJPY_sf;106.245;2019.08.16 11:32:08;106.299;;;0.51
2019.08.15 10:27:38;Buy;0.02;USDJPY_sf;105.9945;2019.08.15 13:27:39;106.05;;;1.05
2019.08.15 06:00:20;Buy;0.01;GBPUSD_sf;1.20595;2019.08.15 10:50:15;1.20997;;;4.02
2019.08.15 05:53:02;Balance;;;;;;;;47
2019.08.15 05:31:05;Balance;;;;;;;;0.4
