Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2019.10.28 19:00:01;Sell;0.01;USDCHF;0.99543;2019.10.31 16:20:56;0.98759;;;7.13
2019.10.28 19:00:01;Sell;0.01;EURUSD;1.10982;2019.10.31 16:20:55;1.11357;;;-3.37
2019.10.30 10:00:01;Sell;0.04;EURUSD;1.11219;2019.10.31 16:20:54;1.11356;;;-4.92
2019.10.29 17:00:00;Sell;0.02;EURUSD;1.111;2019.10.31 16:20:54;1.11356;;;-4.6
2019.10.30 22:00:02;Sell;0.08;EURUSD;1.11434;2019.10.31 16:20:53;1.11354;;;5.75
2019.10.31 04:00:00;Sell;0.16;EURUSD;1.1166;2019.10.31 16:20:52;1.11357;;;43.54
2019.10.21 18:00:01;Sell;0.01;EURUSD;1.11472;2019.10.28 18:36:46;1.10988;;;4.36
2019.10.21 18:00:01;Sell;0.01;USDCHF;0.9867;2019.10.28 18:36:45;0.9954;;;-7.88
2019.10.22 11:00:01;Sell;0.02;USDCHF;0.98788;2019.10.28 18:36:44;0.9954;;;-13.62
2019.10.22 19:00:00;Sell;0.04;USDCHF;0.98918;2019.10.28 18:36:43;0.9954;;;-22.53
2019.10.23 07:00:03;Sell;0.08;USDCHF;0.99021;2019.10.28 18:36:42;0.9954;;;-37.6
2019.10.23 21:00:01;Sell;0.16;USDCHF;0.99122;2019.10.28 18:36:41;0.99539;;;-60.42
2019.10.24 19:00:02;Sell;0.32;USDCHF;0.99254;2019.10.28 18:36:40;0.99539;;;-82.59
2019.10.25 18:00:01;Sell;0.64;USDCHF;0.99375;2019.10.28 18:36:39;0.99539;;;-95.05
2019.10.25 20:00:03;Sell;1.28;USDCHF;0.99557;2019.10.28 18:36:38;0.99541;;;18.55
2019.10.28 15:00:01;Sell;2.56;USDCHF;0.99685;2019.10.28 18:36:37;0.99543;;;329.19
2019.10.17 06:00:18;Sell;0.01;USDCHF;0.99362;2019.10.21 17:37:20;0.98608;;;6.86
2019.10.17 06:00:17;Sell;0.01;EURUSD;1.1077;2019.10.21 17:37:20;1.11504;;;-6.58
2019.10.17 12:00:00;Sell;0.02;EURUSD;1.10909;2019.10.21 17:37:19;1.11508;;;-10.74
2019.10.17 13:00:00;Sell;0.04;EURUSD;1.11188;2019.10.21 17:37:18;1.11512;;;-11.62
2019.10.17 18:59:59;Sell;0.08;EURUSD;1.11294;2019.10.21 17:37:17;1.11512;;;-15.64
2019.10.18 15:00:00;Sell;0.16;EURUSD;1.11431;2019.10.21 17:37:16;1.11518;;;-12.48
2019.10.18 19:00:00;Sell;0.32;EURUSD;1.11554;2019.10.21 17:37:15;1.11517;;;10.62
2019.10.21 11:00:00;Sell;0.64;EURUSD;1.11648;2019.10.21 17:37:14;1.11515;;;76.33
2019.10.16 19:00:01;Sell;0.08;EURUSD;1.10749;2019.10.17 05:36:41;1.10795;;;-3.32
2019.10.16 17:00:01;Sell;0.04;EURUSD;1.1053;2019.10.17 05:36:40;1.10795;;;-9.57
2019.10.15 09:59:59;Sell;0.02;EURUSD;1.104;2019.10.17 05:36:39;1.10795;;;-7.13
2019.10.14 17:00:00;Sell;0.01;EURUSD;1.10257;2019.10.17 05:36:38;1.10795;;;-4.86
2019.10.14 17:00:00;Sell;0.01;USDCHF;0.99623;2019.10.17 05:36:37;0.99403;;;2
2019.10.14 19:00:00;Sell;0.02;USDCHF;0.99734;2019.10.17 05:36:36;0.99403;;;6.01
2019.10.15 11:00:01;Sell;0.04;USDCHF;0.99951;2019.10.17 05:36:35;0.99402;;;19.95
2019.10.11 14:00:01;Sell;0.02;EURUSD;1.10358;2019.10.14 16:29:21;1.10241;;;2.12
2019.10.10 18:00:00;Sell;0.01;EURUSD;1.10135;2019.10.14 16:29:18;1.10237;;;-0.93
2019.10.10 18:00:01;Sell;0.01;USDCHF;0.99622;2019.10.14 16:29:16;0.9971;;;-0.8
2019.10.11 07:00:02;Sell;0.02;USDCHF;0.99748;2019.10.14 16:29:15;0.9971;;;0.69
2019.10.11 12:00:00;Sell;0.04;USDCHF;0.99898;2019.10.14 16:29:13;0.99711;;;6.81
2019.10.11 15:00:00;Sell;0.04;EURUSD;1.10554;2019.10.14 16:29:11;1.10227;;;11.87
2019.10.09 15:00:00;Sell;0.02;USDCHF;0.9954;2019.10.10 17:52:38;0.99599;;;-1.08
2019.10.08 19:00:02;Sell;0.01;USDCHF;0.99424;2019.10.10 17:52:37;0.99599;;;-1.6
2019.10.08 19:00:01;Sell;0.01;EURUSD;1.09484;2019.10.10 17:52:36;1.1017;;;-6.23
2019.10.09 05:00:00;Sell;0.02;EURUSD;1.09609;2019.10.10 17:52:35;1.10168;;;-10.15
2019.10.09 11:00:00;Sell;0.04;EURUSD;1.09785;2019.10.10 17:52:34;1.10166;;;-13.83
2019.10.10 06:00:01;Sell;0.08;EURUSD;1.09905;2019.10.10 17:52:33;1.10163;;;-18.74
2019.10.10 10:00:00;Sell;0.16;EURUSD;1.10071;2019.10.10 17:52:32;1.10158;;;-12.64
2019.10.10 11:00:00;Sell;0.32;EURUSD;1.10168;2019.10.10 17:52:31;1.10155;;;3.78
2019.10.10 13:00:00;Sell;0.64;EURUSD;1.10313;2019.10.10 17:52:30;1.10155;;;91.8
2019.10.08 10:00:00;Sell;0.02;EURUSD;1.09832;2019.10.08 18:00:35;1.09561;;;4.95
2019.10.08 04:00:02;Sell;0.01;USDCHF;0.99571;2019.10.08 18:00:33;0.99341;;;2.11
2019.10.08 04:00:01;Sell;0.01;EURUSD;1.09689;2019.10.08 18:00:31;1.09559;;;1.19
2019.10.04 12:00:01;Sell;0.01;EURUSD;1.09737;2019.10.07 23:14:06;1.09742;;;-0.05
2019.10.04 14:00:01;Sell;0.02;EURUSD;1.09885;2019.10.07 23:14:05;1.09742;;;2.61
2019.10.04 12:00:02;Sell;0.01;USDCHF;0.99712;2019.10.07 23:14:03;0.99511;;;1.84
2019.10.07 16:00:01;Sell;0.04;EURUSD;1.09989;2019.10.07 23:14:01;1.0974;;;9.08
2019.10.03 18:00:01;Sell;0.01;EURUSD;1.09837;2019.10.04 11:19:01;1.0974;;;0.88
2019.10.03 18:00:02;Sell;0.01;USDCHF;0.99718;2019.10.04 11:19:00;0.99818;;;-0.91
2019.10.03 21:00:00;Sell;0.02;USDCHF;0.99847;2019.10.04 11:18:59;0.99818;;;0.53
2019.10.04 08:00:01;Sell;0.04;USDCHF;0.99971;2019.10.04 11:18:58;0.99818;;;5.59
2019.10.04 09:00:01;Sell;0.08;USDCHF;1.00091;2019.10.04 11:18:57;0.99819;;;19.87
2019.10.02 20:00:01;Sell;0.08;EURUSD;1.09576;2019.10.03 17:00:55;1.09824;;;-18.07
2019.10.02 17:00:01;Sell;0.04;EURUSD;1.09465;2019.10.03 17:00:54;1.09833;;;-13.4
