Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2019.10.31 16:14:02;Buy;0.01;GBPJPY;139.95;2019.10.31 17:44:49;139.991;;;0.38
2019.10.31 11:45:08;Buy;0.01;GBPJPY;140.101;2019.10.31 12:27:17;140.24;;;1.28
2019.10.29 20:04:02;Buy;0.05;GBPUSD;1.2851;2019.10.29 20:46:55;1.28575;;;3.25
2019.10.29 20:05:02;Buy;0.01;GBPJPY;139.93;2019.10.29 20:45:42;140.01;;;0.73
2019.10.25 18:18:02;Sell;0.01;GBPJPY;139.448;2019.10.25 22:46:19;139.377;;;0.65
2019.10.23 21:58:06;Sell;0.01;GBPJPY;140.271;2019.10.24 11:00:02;140.156;;;1.06
2019.10.23 21:58:05;Sell;0.05;GBPUSD;1.29091;2019.10.24 11:00:02;1.28952;;;6.95
2019.10.23 09:04:03;Sell;0.01;GBPJPY;139.569;2019.10.23 09:20:59;139.521;;;0.44
2019.10.21 11:12:09;Sell;0.05;GBPUSD;1.29768;2019.10.21 17:37:11;1.29662;;;5.3
2019.10.21 14:57:01;Sell;0.01;GBPJPY;141.216;2019.10.21 15:04:09;141.118;;;0.9
2019.10.21 12:30:02;Sell;0.01;GBPJPY;141.017;2019.10.21 12:38:10;140.985;;;0.29
2019.10.21 11:26:07;Sell;0.02;GBPJPY;141.228;2019.10.21 12:16:06;140.907;;;5.91
2019.10.21 11:12:07;Sell;0.01;GBPJPY;140.941;2019.10.21 12:16:06;140.907;;;0.31
2019.10.21 11:01:02;Sell;0.01;GBPJPY;140.658;2019.10.21 12:16:06;140.907;;;-2.29
2019.10.18 20:53:02;Sell;0.01;GBPJPY;140.484;2019.10.18 21:46:18;140.419;;;0.6
2019.10.18 11:23:05;Sell;0.05;GBPUSD;1.28913;2019.10.18 12:04:30;1.28891;;;1.1
2019.10.18 11:23:02;Sell;0.01;GBPJPY;140.106;2019.10.18 12:04:25;140.054;;;0.48
2019.10.18 10:33:04;Sell;0.01;GBPJPY;139.922;2019.10.18 10:48:48;139.779;;;1.32
2019.10.17 12:27:04;Sell;0.05;GBPUSD;1.28338;2019.10.17 15:07:17;1.28243;;;4.75
2019.10.17 12:28:21;Sell;0.01;GBPJPY;139.816;2019.10.17 15:06:55;139.58;;;2.17
2019.10.16 20:43:05;Sell;0.05;GBPUSD;1.28649;2019.10.16 20:43:33;1.28306;;;17.15
2019.10.16 18:39:01;Sell;0.01;GBPJPY;139.646;2019.10.16 18:41:36;139.599;;;0.43
2019.10.16 16:22:02;Sell;0.05;GBPUSD;1.28015;2019.10.16 17:46:48;1.27848;;;8.35
2019.10.16 17:02:26;Sell;0.01;GBPJPY;139.722;2019.10.16 17:12:04;139.546;;;1.62
2019.10.15 17:36:03;Sell;0.15;CADJPY;82.232;2019.10.16 16:09:17;82.173;;;8.15
2019.10.15 16:10:03;Buy;0.5;EURUSD;1.10003;2019.10.15 17:29:48;1.10233;;;115
2019.10.14 00:01:27;Buy;0.05;GBPUSD;1.26415;2019.10.15 09:29:22;1.26566;;;7.55
2019.10.14 09:21:04;Buy;0.04;GBPJPY;136.242;2019.10.14 16:53:55;136.592;;;12.92
2019.10.14 04:13:02;Buy;0.02;GBPJPY;136.458;2019.10.14 16:53:55;136.592;;;2.47
2019.10.14 03:04:02;Buy;0.01;GBPJPY;136.703;2019.10.14 16:53:55;136.592;;;-1.02
2019.10.14 00:01:35;Buy;0.01;GBPJPY;137.199;2019.10.14 16:53:55;136.592;;;-5.6
2019.09.23 12:30:02;Buy;0.01;EURJPY;117.777;2019.10.10 15:36:05;118.568;;;7.35
2019.09.20 15:30:13;Buy;0.01;EURJPY;119.046;2019.10.10 15:36:05;118.568;;;-4.44
2019.10.08 20:25:02;Buy;0.5;EURUSD;1.09498;2019.10.09 10:10:49;1.09707;;;104.5
2019.10.08 13:10:02;Buy;0.15;CADJPY;80.369;2019.10.08 20:59:15;80.441;;;10.07
