Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2019.11.01 05:00:00;Sell;0.09;NZDCAD;0.84749;2019.11.01 14:21:54;0.84608;-0.64;;9.64
2019.10.31 04:00:11;Sell;0.07;NZDCAD;0.84495;2019.11.01 14:21:49;0.84609;-0.5;;-6.06
2019.10.31 17:00:00;Buy;0.03;EURCAD;1.46654;2019.10.31 23:00:00;1.46899;-0.22;;5.58
2019.10.31 12:00:00;Buy;0.01;EURCAD;1.47125;2019.10.31 23:00:00;1.469;-0.08;;-1.71
2019.10.31 18:16:32;Balance;;;;;;;;-386.44
2019.10.31 04:00:00;Sell;0.03;EURUSD;1.11622;2019.10.31 17:20:15;1.11376;-0.22;;7.38
2019.10.30 04:00:01;Sell;0.01;EURUSD;1.1109;2019.10.31 17:20:15;1.11376;-0.08;0.19;-2.86
2019.10.31 12:00:00;Sell;0.07;EURCAD;1.47114;2019.10.31 16:37:28;1.46641;-0.5;;25.16
2019.10.30 22:00:00;Sell;0.05;EURCAD;1.46644;2019.10.31 16:37:28;1.4664;-0.36;0.81;0.15
2019.10.30 18:00:00;Sell;0.03;EURCAD;1.46156;2019.10.31 16:37:28;1.4664;-0.22;0.48;-11.03
2019.10.29 21:00:00;Sell;0.01;EURCAD;1.45355;2019.10.31 16:37:28;1.4664;-0.08;0.21;-9.77
2019.10.31 13:00:00;Buy;0.03;NZDCAD;0.84273;2019.10.31 15:00:00;0.8444;-0.22;;3.8
2019.10.31 04:00:11;Buy;0.01;NZDCAD;0.84524;2019.10.31 15:00:00;0.8444;-0.08;;-0.64
2019.10.31 03:00:00;Sell;0.01;NZDCHF;0.63391;2019.10.31 12:44:13;0.6307;-0.08;;3.25
2019.10.31 01:00:00;Sell;0.01;AUDJPY;75.109;2019.10.31 12:16:37;74.829;-0.08;;2.58
2019.10.30 19:00:00;Buy;0.01;EURCAD;1.4661;2019.10.31 01:00:04;1.46774;-0.08;-0.29;1.25
2019.10.29 17:00:00;Sell;0.01;AUDNZD;1.08013;2019.10.31 01:00:04;1.078;-0.08;-0.11;1.36
2019.10.30 05:00:00;Buy;0.03;NZDCHF;0.6324;2019.10.31 01:00:03;0.63303;-0.22;0.22;1.91
2019.10.30 04:00:00;Buy;0.01;NZDCHF;0.63301;2019.10.31 01:00:03;0.63303;-0.08;0.07;0.02
2019.10.30 22:00:00;Buy;0.01;AUDJPY;74.934;2019.10.30 23:00:00;75.019;-0.08;;0.78
2019.10.30 22:00:00;Sell;0.03;USDJPY;108.956;2019.10.30 22:06:54;108.869;-0.22;;2.4
2019.10.29 19:00:00;Sell;0.01;USDJPY;108.835;2019.10.30 22:06:54;108.87;-0.08;-0.1;-0.32
2019.10.30 18:00:00;Buy;0.01;AUDCAD;0.90227;2019.10.30 22:06:48;0.90731;-0.08;;3.82
2019.10.30 18:00:00;Buy;0.01;GBPCAD;1.69183;2019.10.30 18:08:17;1.69331;-0.08;;1.12
2019.10.29 20:00:00;Buy;0.03;GBPCAD;1.68617;2019.10.30 17:00:13;1.68898;-0.22;-0.25;6.43
2019.10.29 19:00:00;Buy;0.01;GBPCAD;1.68776;2019.10.30 17:00:13;1.6889;-0.08;-0.08;0.87
2019.10.30 11:00:00;Sell;0.03;GBPCAD;1.68661;2019.10.30 11:24:09;1.68484;-0.22;;4.06
2019.10.29 20:00:00;Sell;0.01;GBPCAD;1.68597;2019.10.30 11:24:09;1.68484;-0.08;0.01;0.86
2019.10.30 05:00:00;Buy;0.03;AUDUSD;0.68629;2019.10.30 10:22:21;0.68735;-0.22;;3.18
2019.10.30 04:00:00;Buy;0.01;AUDUSD;0.68687;2019.10.30 10:22:21;0.68736;-0.08;;0.49
2019.10.29 18:00:00;Sell;0.03;AUDCHF;0.68254;2019.10.30 03:25:19;0.68113;-0.22;-0.2;4.25
2019.10.29 17:00:01;Sell;0.01;AUDCHF;0.68203;2019.10.30 03:25:19;0.68113;-0.08;-0.07;0.91
2019.10.29 17:00:00;Buy;0.01;GBPCAD;1.68243;2019.10.29 17:15:22;1.68385;-0.08;;1.09
2019.10.25 22:00:00;Sell;0.01;CADCHF;0.76146;2019.10.29 15:34:22;0.76284;-0.08;-0.14;-1.39
2019.10.17 17:00:00;Sell;0.05;NZDUSD;0.6345;2019.10.29 15:34:18;0.63458;-0.18;0.11;-0.4
2019.10.28 17:00:00;Sell;0.03;GBPJPY;139.952;2019.10.29 11:53:49;139.724;-0.22;-0.23;6.28
2019.10.24 17:00:00;Sell;0.01;GBPJPY;139.584;2019.10.29 11:53:49;139.724;-0.08;-0.24;-1.29
2019.10.28 19:00:00;Sell;0.05;AUDNZD;1.07795;2019.10.29 04:00:00;1.0752;-0.36;-0.13;8.75
2019.10.28 15:00:00;Sell;0.03;AUDNZD;1.07589;2019.10.29 04:00:00;1.07517;-0.22;-0.08;1.37
2019.10.25 12:00:00;Sell;0.01;AUDNZD;1.0722;2019.10.29 04:00:00;1.07517;-0.08;-0.06;-1.89
2019.10.28 00:01:08;Buy;0.03;AUDCAD;0.89159;2019.10.28 19:00:00;0.89338;-0.22;;4.11
2019.10.23 15:00:00;Buy;0.01;AUDCAD;0.89606;2019.10.28 19:00:00;0.89338;-0.08;-0.05;-2.05
2019.10.25 21:00:01;Buy;0.01;EURUSD;1.10769;2019.10.28 10:00:00;1.10912;-0.08;-0.1;1.43
2019.10.28 00:35:12;Buy;2.05;GBPUSD;1.28283;2019.10.28 01:20:21;1.2831;-14.36;;55.35
2019.10.28 00:01:16;Buy;1.86;GBPUSD;1.28194;2019.10.28 00:14:08;1.28314;-13.02;;223.2
2019.10.25 15:00:01;Sell;0.03;NZDCAD;0.83161;2019.10.25 21:00:02;0.83006;-0.22;;3.56
2019.10.25 13:00:00;Sell;0.01;NZDCAD;0.83043;2019.10.25 21:00:02;0.83006;-0.08;;0.28
2019.10.24 17:00:00;Sell;0.01;EURUSD;1.11163;2019.10.25 20:00:00;1.10738;-0.08;0.06;4.25
2019.10.25 13:00:01;Buy;0.03;NZDCHF;0.63032;2019.10.25 17:26:55;0.63199;-0.22;;5.04
2019.10.24 13:00:06;Buy;0.01;NZDCHF;0.63323;2019.10.25 17:26:55;0.63199;-0.08;0.02;-1.25
2019.10.25 16:00:00;Buy;0.05;GBPJPY;139.093;2019.10.25 17:12:13;139.279;-0.36;;8.56
2019.10.25 15:00:00;Buy;0.03;GBPJPY;139.219;2019.10.25 17:12:13;139.279;-0.22;;1.66
2019.10.24 20:00:02;Buy;0.01;GBPJPY;139.536;2019.10.25 17:12:13;139.279;-0.08;0.01;-2.37
2019.10.24 23:00:00;Buy;0.03;EURCAD;1.45106;2019.10.25 12:00:00;1.45271;-0.22;-0.29;3.79
2019.10.23 15:00:00;Buy;0.01;EURCAD;1.45617;2019.10.25 12:00:00;1.45269;-0.08;-0.39;-2.66
