Time;Type;Volume;Symbol;Price;Time;Price;Commission;Swap;Profit
2019.10.31 14:35:37;Buy;0.3;Bra50Dec19;107775;2019.10.31 17:45:40;107425;;;-4.68
2019.10.24 18:05:09;Buy;0.1;GBPUSD;1.27982;2019.10.24 18:08:43;1.28063;;;7.3
2019.10.21 10:11:17;Sell;0.1;GBPUSD;1.29776;2019.10.21 12:58:29;1.29747;;;2.6
2019.10.17 07:51:43;Buy;0.05;GBPUSD;1.27563;2019.10.17 07:52:50;1.2766;;;4.38
2019.10.16 09:27:43;Buy;0.05;GBPUSD;1.26949;2019.10.16 09:27:51;1.27035;;;3.9
2019.10.15 08:33:27;Sell;0.05;GBPUSD;1.26874;2019.10.15 08:35:27;1.26792;;;3.72
2019.10.14 15:53:58;Sell;0.05;GBPUSD;1.26178;2019.10.14 15:54:30;1.26097;;;3.67
2019.10.11 14:39:46;Sell;1;Bra50Oct19;103065;2019.10.11 16:14:13;104085;;;-45.09
2019.10.11 11:04:23;Sell;0.05;GBPUSD;1.25209;2019.10.11 11:17:24;1.25186;;;1.04
2019.10.10 15:53:10;Sell;0.1;USDJPY;107.859;2019.10.10 18:34:17;107.851;;;0.67
2019.10.10 17:15:51;Sell;0.05;GBPUSD;1.23077;2019.10.10 17:20:30;1.23006;;;3.23
2019.10.09 10:18:34;Sell;0.05;GBPUSD;1.22754;2019.10.09 10:18:39;1.22673;;;3.69
2019.10.08 20:01:44;Sell;0.1;UsaInd;26303.81;2019.10.08 20:36:31;26380.09;;;-6.97
2019.10.03 14:39:00;Sell;0.05;GBPUSD;1.23703;2019.10.03 14:46:14;1.23683;;;0.91
2019.10.02 15:10:37;Buy;0.5;Bra50Oct19;102975;2019.10.02 20:26:20;101520;;;-32.04
2019.10.01 16:49:29;Buy;0.1;Bra50Oct19;104470;2019.10.01 17:01:14;104480;;;0.04
2019.10.01 15:25:16;Buy;0.05;GBPUSD;1.22212;2019.10.01 16:28:33;1.2224;;;1.28
2019.09.25 00:08:15;Sell;0.1;UsaInd;26847.15;2019.09.25 01:00:43;26877.06;;;-2.71
2019.09.24 19:35:59;Buy;0.1;UsaInd;26766.4;2019.09.25 00:03:18;26841.02;;-0.27;6.77
2019.09.24 15:01:29;Sell;0.05;GBPUSD;1.24917;2019.09.24 15:51:45;1.24893;;;1.09
2019.09.19 14:30:11;Sell;0.5;Bra50Oct19;105900;2019.09.19 16:32:04;105705;;;4.26
2019.09.19 05:13:56;Buy;0.1;USDJPY;107.908;2019.09.19 07:53:38;107.929;;;1.76
2019.09.17 16:57:02;Sell;0.05;GBPUSD;1.24918;2019.09.17 16:58:43;1.2484;;;3.53
2019.09.13 10:39:42;Sell;0.05;GBPUSD;1.24253;2019.09.13 11:00:16;1.24479;;;-10.19
2019.09.12 14:32:54;Sell;0.5;Bra50Oct19;104995;2019.09.12 15:51:46;104245;;;16.75
2019.08.16 17:30:55;Sell;0.05;UsaInd;25840.34;2019.08.16 21:53:56;25915.67;;;-3.4
2019.08.16 11:22:56;Buy;0.02;GOLD;1508.09;2019.08.16 14:16:06;1509.99;;;3.43
2019.08.15 19:52:54;Buy;0.02;GOLD;1526.7;2019.08.16 04:55:33;1516.99;;-0.18;-17.5
2019.08.14 12:29:08;Sell;0.2;UsaInd;26073.73;2019.08.14 19:27:41;25661.52;;;74.01
2019.08.07 19:55:29;Sell;0.1;UsaInd;25929.19;2019.08.07 20:28:18;25905.16;;;2.14
2019.08.01 16:01:23;Balance;;;;;;;;7.71
2019.07.22 10:34:26;Balance;;;;;;;;-32
2019.07.15 15:53:54;Sell;0.2;UsaTec;7945.02;2019.07.15 18:44:15;7944.97;;;0.01
2019.07.11 20:39:02;Buy;0.2;UsaInd;27016.53;2019.07.12 16:44:55;27204.99;;-0.53;33.51
2019.07.11 15:40:26;Buy;0.3;Bra50Aug19;106220;2019.07.12 15:50:29;105650;;;-8.14
2019.07.10 18:17:59;Sell;0.25;Bra50Aug19;106970;2019.07.10 18:50:14;107200;;;-2.72
2019.07.10 14:50:43;Sell;0.2;UsaTec;7885.5;2019.07.10 17:45:05;7884.15;;;0.24
2019.07.10 14:33:58;Sell;0.5;Bra50Aug19;106120;2019.07.10 17:36:37;107120;;;-23.63
2019.07.05 14:38:10;Sell;0.15;USDCAD;1.31121;2019.07.05 15:08:40;1.31065;;;5.71
2019.07.04 14:34:30;Sell;0.5;Bra50Aug19;103765;2019.07.04 20:21:25;104435;;;-15.66
2019.07.01 14:45:08;Sell;0.5;Bra50Aug19;103020;2019.07.01 16:33:58;102885;;;3.12
2019.06.25 18:37:46;Buy;0.2;UsaTec;7647.53;2019.06.26 13:19:50;7647.8;;-0.17;0.04
2019.06.20 14:25:41;Buy;0.15;USDCAD;1.31515;2019.06.20 19:58:05;1.31897;;;38.46
2019.06.20 18:18:50;Buy;0.2;UsaTec;7684.56;2019.06.20 19:35:22;7714.84;;;5.37
2019.06.18 12:53:49;Sell;0.4;UsaTec;7632.94;2019.06.20 03:09:47;7720.62;;0.27;-31.14
2019.06.19 20:13:17;Buy;0.2;UsaInd;26534.94;2019.06.19 20:32:39;26541.32;;;1.14
2019.06.14 16:15:57;Sell;0.15;USDCAD;1.33849;2019.06.18 19:01:29;1.3377;;-0.34;7.91
2019.06.07 16:00:55;Sell;0.2;UsaTec;7372.34;2019.06.13 10:42:29;7510.22;;0.23;-24.42
2019.06.12 23:02:16;Balance;;;;;;;;-0.24
2019.06.11 18:06:08;Sell;0.15;USDCAD;1.33049;2019.06.11 18:07:24;1.33051;;;-0.2
2019.06.10 23:02:03;Balance;;;;;;;;-0.03
2019.06.09 23:01:27;Balance;;;;;;;;-0.02
2019.06.07 16:18:59;Sell;0.04;EURUSD;1.13318;2019.06.07 20:08:52;1.13368;;;-1.76
